Date,Total Snow,Daily Delta,Min,Max,Mean
2017-10-29,26.0,2.0,1.2,7.2,3.84782608696
2017-10-28,24.0,0.0,2.3,13.2,5.49565217391
2011-12-29,224.0,16.0,-4.1,0.5,-2.06956521739
2014-10-19,0,0,5.8,7.8,6.78695652174
2019-03-18,420.0,4.0,-4.8,12.1,1.16956521739
2019-03-19,428.0,8.0,-4.1,13.2,2.00434782609
2011-12-25,179.0,16.0,-2.1,1.8,0.321739130435
2011-12-24,163.0,9.0,-1.1,3.6,0.426086956522
2011-12-27,190.0,9.0,-3.3,0.1,-1.86956521739
2013-02-25,329.0,16.0,-4.3,1.5,-1.99565217391
2011-12-21,173.0,6.0,-13.1,-3.4,-8.6652173913
2011-12-20,167.0,6.0,-1.7,2.9,0.508695652174
2011-12-23,154.0,0.0,-3.4,1.4,-0.691304347826
2011-12-22,154.0,-19.0,-4.8,2.9,-1.73913043478
2014-06-30,0,0,1.9,18.3,9.30869565217
2013-04-19,460.0,-1.0,1.5,8.0,4.00434782609
2013-04-18,461.0,4.0,0.7,6.7,2.37826086957
2013-04-11,425.0,-7.0,-4.3,5.3,0.265217391304
2013-04-10,432.0,18.0,-0.3,7.9,2.0
2013-04-13,442.0,-4.0,-9.8,2.5,-4.00869565217
2013-04-12,446.0,21.0,-3.0,0.4,-1.32608695652
2013-04-15,446.0,4.0,-4.6,5.6,-1.30869565217
2013-04-14,442.0,0.0,-5.4,1.2,-3.00869565217
2013-04-17,457.0,9.0,-3.0,5.9,0.647826086957
2013-04-16,448.0,2.0,-4.7,7.1,-0.360869565217
2013-07-14,0,0,3.5,13.5,8.64347826087
2013-07-15,0,0,1.4,19.6,7.6347826087
2013-07-16,0,0,3.6,22.5,11.1260869565
2013-07-17,0,0,9.5,20.7,14.8130434783
2013-07-10,0,0,10.9,16.8,13.4086956522
2013-07-11,0,0,3.0,12.1,7.14782608696
2013-07-12,0,0,-0.4,13.7,5.81739130435
2013-07-13,0,0,2.1,14.8,8.3652173913
2013-07-18,0,0,10.9,23.2,15.952173913
2013-07-19,0,0,6.9,21.9,15.0608695652
2012-02-05,534.0,1.0,-7.9,4.2,-2.0
2012-02-04,533.0,-3.0,-3.9,9.9,-0.147826086957
2012-02-07,539.0,5.0,-14.1,1.9,-8.6
2012-02-06,534.0,0.0,-10.8,2.6,-4.91739130435
2012-02-01,524.0,7.0,-6.4,-1.8,-3.08695652174
2012-02-03,536.0,12.0,-2.0,10.4,1.88260869565
2012-02-02,524.0,0.0,-6.4,3.6,-1.21304347826
2012-08-16,0,0,5.9,25.1,13.2565217391
2012-02-09,544.0,1.0,-3.2,5.1,1.15652173913
2012-02-08,543.0,4.0,-9.6,5.5,-1.09130434783
2016-08-30,0,0,7.4,12.4,8.95217391304
2016-08-31,0,0,6.5,11.7,8.85652173913
2016-08-29,0,0,7.5,12.5,9.03913043478
2016-08-28,0,0,6.6,11.9,9.28695652174
2013-03-10,372.0,4.0,-0.4,5.5,1.53043478261
2013-03-11,368.0,-4.0,-11.7,1.5,-4.23913043478
2013-03-12,385.0,17.0,-4.5,3.4,-1.31304347826
2013-03-13,392.0,7.0,0.6,5.7,2.46086956522
2013-03-14,393.0,1.0,0.8,4.3,2.05217391304
2013-03-15,393.0,0.0,0.6,5.1,2.2
2012-01-28,481.0,14.0,-4.3,1.1,-2.73913043478
2012-01-29,511.0,30.0,0.1,2.2,0.8
2012-01-26,454.0,24.0,-7.3,-5.3,-6.34347826087
2012-01-27,467.0,13.0,-7.1,-3.1,-5.57391304348
2012-01-24,404.0,29.0,-4.6,-1.0,-2.92608695652
2012-01-25,430.0,26.0,-6.4,1.1,-3.04782608696
2012-01-22,373.0,-8.0,-6.4,-3.0,-5.10869565217
2012-01-23,375.0,2.0,-5.3,-3.0,-4.15217391304
2012-01-20,379.0,11.0,-25.4,1.0,-9.31304347826
2012-01-21,381.0,2.0,-3.8,0.4,-0.960869565217
2018-11-18,1.0,-1.0,-3.0,3.9,-1.33913043478
2018-11-19,2.0,1.0,-2.4,5.5,-0.295652173913
2018-11-10,0.0,-5.0,-6.6,-0.9,-3.7652173913
2018-11-11,0,0.0,-7.7,2.1,-4.55217391304
2018-11-12,2.0,2.0,-3.7,8.9,0.0173913043478
2018-11-13,7.0,5.0,1.9,7.8,4.90434782609
2018-11-14,8.0,1.0,0.3,3.9,1.93913043478
2018-07-28,5.0,2.0,9.1,25.5,16.5434782609
2018-11-16,7.0,-1.0,-3.1,4.7,-0.826086956522
2018-11-17,2.0,-5.0,-8.5,-1.2,-5.32608695652
2018-07-29,5.0,0.0,10.2,26.6,18.0695652174
2016-08-23,0,0,3.5,17.2,9.15217391304
2016-08-22,0,0,3.0,12.3,6.37826086957
2016-12-04,81.0,3.0,-11.7,-3.1,-7.3347826087
2016-12-05,79.0,-2.0,-12.7,-10.0,-11.1826086957
2016-12-06,80.0,1.0,-17.2,-11.1,-14.4130434783
2016-12-07,76.0,-4.0,-25.2,-18.0,-21.8391304348
2016-12-01,66.0,-3.0,-9.2,-2.7,-6.08260869565
2016-12-02,72.0,6.0,-2.5,1.9,-0.252173913043
2016-12-03,78.0,6.0,-3.3,-0.5,-2.06086956522
2017-01-30,265.0,7.0,-11.0,-1.8,-5.53913043478
2017-01-31,267.0,2.0,-18.3,-10.3,-13.6086956522
2016-12-08,76.0,0.0,-27.5,-22.0,-24.752173913
2016-12-09,77.0,1.0,-26.0,-14.9,-21.5565217391
2014-09-15,0,0,3.7,23.9,10.7086956522
2014-09-14,0,0,1.9,23.0,9.51739130435
2014-09-17,0,0,7.1,18.8,11.9869565217
2018-01-19,351.0,4.0,-4.2,-1.3,-2.86086956522
2013-05-16,146.0,-18.0,-1.8,13.0,4.58695652174
2014-09-16,0,0,3.9,22.8,11.2608695652
2013-05-17,127.0,-19.0,1.2,12.8,5.75217391304
2018-01-11,299.0,1.0,-20.4,-12.5,-17.0565217391
2014-09-11,0,0,-3.2,17.1,3.38260869565
2018-01-13,313.0,12.0,-1.7,3.8,0.530434782609
2018-01-12,301.0,2.0,-22.7,-0.1,-12.9434782609
2018-01-15,312.0,-1.0,-3.0,6.9,-0.108695652174
2018-01-14,313.0,0.0,-2.3,2.5,0.439130434783
2018-01-17,319.0,3.0,-1.8,1.5,-0.852173913043
2014-09-10,0,0,-2.0,10.2,4.70869565217
2017-05-29,78.0,-33.0,3.4,18.8,10.4130434783
2017-05-28,111.0,-30.0,2.8,17.2,9.70434782609
2014-09-13,0,0,0.2,21.3,8.30434782609
2017-05-23,222.0,-32.0,4.8,15.3,9.03043478261
2017-05-22,254.0,-12.0,2.2,19.2,9.20434782609
2017-05-21,266.0,-19.0,0.3,15.9,6.90434782609
2014-09-12,0,0,0.2,16.8,7.9652173913
2017-05-27,141.0,-27.0,2.3,18.5,9.61304347826
2017-05-26,168.0,-23.0,1.2,16.2,7.66956521739
2017-05-25,191.0,-11.0,0.2,14.9,5.83913043478
2017-05-24,202.0,-20.0,-1.7,8.7,1.97826086957
2018-05-06,548.0,-8.0,-0.5,11.6,4.81739130435
2018-05-07,536.0,-12.0,1.7,12.4,6.28260869565
2018-05-04,575.0,-14.0,1.8,9.4,6.27826086957
2018-05-05,556.0,-19.0,-1.6,12.3,4.48260869565
2018-05-02,600.0,-8.0,-0.7,12.6,5.34347826087
2018-05-03,589.0,-11.0,4.0,12.6,6.54782608696
2018-05-01,608.0,-9.0,-2.5,11.3,3.6347826087
2018-05-08,521.0,-15.0,-0.7,13.9,5.14347826087
2018-05-09,501.0,-20.0,2.7,12.2,5.1
2012-06-01,385.0,-33.0,2.9,12.0,6.81304347826
2016-11-22,16.0,7.0,-2.4,-0.4,-1.53913043478
2012-06-03,326.0,-17.0,-1.8,8.2,2.73913043478
2012-06-02,343.0,-42.0,1.1,8.1,4.19130434783
2012-06-05,287.0,-23.0,1.7,10.8,5.56086956522
2012-06-04,310.0,-16.0,-0.2,10.2,4.09565217391
2012-06-07,232.0,-28.0,1.1,8.4,5.18695652174
2012-06-06,260.0,-27.0,0.4,7.9,4.74782608696
2012-06-09,181.0,-26.0,-0.8,15.2,5.73913043478
2014-10-27,25.0,1.0,-5.8,2.4,-2.30434782609
2014-10-24,0,0,-0.8,5.2,0.54347826087
2014-10-25,1.0,1.0,-2.1,0.5,-1.29130434783
2014-10-22,8.0,8.0,0.2,4.3,1.65652173913
2014-10-23,0,-8.0,0.2,2.6,1.05217391304
2014-10-20,0,0,2.2,5.2,4.31304347826
2014-10-21,0,0,1.1,5.7,3.13913043478
2015-08-31,0,0,5.2,10.5,6.73913043478
2015-08-30,0,0,2.9,7.6,5.14347826087
2013-08-20,0,0,3.2,15.4,8.4
2013-08-21,0,0,1.2,21.2,8.12608695652
2013-08-22,0.0,0.0,7.3,22.5,13.4391304348
2013-08-23,0,0.0,5.7,19.2,11.9086956522
2013-08-24,0.0,0.0,6.4,13.3,10.1565217391
2013-08-25,0.0,0.0,5.4,14.2,8.9652173913
2013-08-26,0,0.0,3.3,14.5,8.36086956522
2013-08-27,0,0,6.5,11.7,8.14347826087
2013-08-28,0,0,5.5,15.3,9.00869565217
2013-08-29,1.0,1.0,8.0,15.0,10.8043478261
2013-05-19,78.0,-21.0,-1.1,10.8,4.70434782609
2018-02-14,515.0,0.0,-7.6,-2.3,-4.95652173913
2018-02-15,503.0,-12.0,-14.3,-3.1,-7.73913043478
2018-02-16,513.0,10.0,-6.5,-2.9,-4.49130434783
2018-02-17,524.0,11.0,-9.1,-4.8,-6.58695652174
2018-02-10,500.0,-3.0,-17.1,-1.9,-12.3260869565
2017-06-15,0,0,4.1,6.7,5.16956521739
2018-02-12,502.0,-6.0,-20.2,1.0,-12.3
2018-02-13,515.0,13.0,-2.9,1.2,-0.839130434783
2018-02-18,500.0,-24.0,-18.0,-9.5,-15.7304347826
2018-02-19,494.0,-6.0,-25.1,-8.4,-17.5608695652
2013-12-12,63.0,9.0,-2.5,1.0,-1.06086956522
2013-12-13,64.0,1.0,-0.8,2.1,0.352173913043
2013-12-10,50.0,2.0,-10.2,-4.3,-7.52173913043
2013-12-11,54.0,4.0,-7.5,0.0,-3.93043478261
2013-12-16,76.0,-2.0,-1.0,0.8,-0.121739130435
2013-12-17,80.0,4.0,0.2,3.2,1.52608695652
2013-12-14,69.0,5.0,0.1,3.1,1.65652173913
2013-12-15,78.0,9.0,0.1,2.9,1.31304347826
2013-12-18,78.0,-2.0,-7.6,0.1,-4.61739130435
2013-12-19,73.0,-5.0,-15.2,-2.3,-9.30434782609
2019-05-31,3.0,0.0,4.9,17.8,11.352173913
2015-04-30,213.0,-4.0,0.7,5.1,2.24782608696
2016-04-03,594.0,-5.0,1.7,11.1,4.96956521739
2016-04-02,599.0,6.0,3.6,10.9,6.66956521739
2016-04-01,593.0,0.0,-1.0,15.5,5.13043478261
2018-06-04,2.0,-2.0,0.6,6.5,3.47391304348
2016-04-07,577.0,-5.0,-2.6,19.3,5.32608695652
2016-04-06,582.0,1.0,1.6,11.0,4.80434782609
2016-04-05,581.0,-11.0,0.4,4.4,1.62608695652
2016-04-04,592.0,-2.0,0.1,5.0,2.57826086957
2019-08-26,3.0,0.0,1.4,16.1,7.81739130435
2019-08-27,6.0,3.0,8.6,19.0,12.8652173913
2016-04-09,577.0,-11.0,-3.7,12.7,2.87826086957
2016-04-08,588.0,11.0,5.3,14.2,9.94782608696
2019-08-22,4.0,0.0,2.2,15.3,7.7
2019-08-23,4.0,0.0,7.4,12.6,10.1043478261
2018-06-09,2.0,-1.0,0.7,7.7,3.4347826087
2018-06-08,3.0,-1.0,2.4,5.0,3.62608695652
2015-03-09,267.0,-12.0,4.0,9.6,5.92173913043
2015-03-08,279.0,20.0,-3.3,12.5,1.94782608696
2015-03-01,268.0,14.0,-8.9,2.8,-3.53043478261
2015-03-03,261.0,10.0,-14.5,3.6,-7.72608695652
2015-03-02,251.0,-17.0,-6.6,-0.1,-3.42173913043
2015-03-05,251.0,-13.0,-0.5,5.5,1.33913043478
2015-03-04,264.0,3.0,-10.3,5.4,-4.57826086957
2015-03-07,259.0,16.0,-2.6,11.1,2.84347826087
2015-03-06,243.0,-8.0,0.8,6.7,3.55652173913
2013-11-13,32.0,-3.0,1.3,3.9,2.49565217391
2013-11-12,35.0,9.0,1.1,6.5,3.8347826087
2013-11-11,26.0,-3.0,-12.5,4.9,-5.97826086957
2013-11-10,29.0,0.0,-4.0,2.5,-2.25217391304
2013-11-17,33.0,2.0,-6.9,-2.1,-4.3347826087
2013-11-16,31.0,1.0,-6.0,-1.1,-4.14347826087
2013-11-15,30.0,-1.0,-1.1,0.2,-0.365217391304
2013-11-14,31.0,-1.0,-3.2,3.2,0.734782608696
2019-08-13,4.0,0.0,5.6,16.3,10.6391304348
2013-11-19,41.0,1.0,-10.9,-7.1,-9.17391304348
2013-11-18,40.0,7.0,-5.6,-2.8,-3.71739130435
2019-08-12,4.0,-1.0,7.4,15.3,10.7434782609
2019-03-15,418.0,-1.0,-2.9,2.5,-0.547826086957
2012-10-31,0,0,-4.4,-0.7,-2.82608695652
2012-10-30,0,0,-1.5,2.8,0.860869565217
2017-10-14,13.0,2.0,-4.6,4.3,-0.230434782609
2017-10-15,17.0,4.0,1.8,4.7,3.54782608696
2017-10-16,7.0,-10.0,3.3,5.7,4.55217391304
2017-10-17,5.0,-2.0,-0.7,3.7,2.25652173913
2017-10-10,0,-5.0,-1.5,4.3,0.495652173913
2017-10-11,7.0,7.0,-3.1,0.8,-2.22608695652
2017-10-12,11.0,4.0,-4.8,1.2,-2.48260869565
2017-10-13,11.0,0.0,-4.0,-0.3,-2.54782608696
2017-10-18,4.0,-1.0,-2.2,0.4,-0.969565217391
2017-10-19,43.0,39.0,0.0,1.5,0.434782608696
2011-12-10,157.0,6.0,-1.5,6.2,1.65217391304
2011-12-11,153.0,-4.0,-8.3,-2.8,-6.68260869565
2011-12-12,155.0,2.0,-14.6,0.3,-9.66956521739
2011-12-13,155.0,0.0,-3.7,2.1,-1.1
2011-12-14,155.0,0.0,-4.9,1.9,-0.430434782609
2011-12-15,157.0,2.0,-3.8,-0.4,-2.31739130435
2011-12-16,158.0,1.0,-1.3,3.1,0.673913043478
2011-12-17,162.0,4.0,2.6,4.9,3.69130434783
2011-12-18,160.0,-2.0,-6.4,1.5,-2.24347826087
2011-12-19,161.0,1.0,-7.1,3.0,-1.07826086957
2019-03-07,411.0,-3.0,-14.8,-5.0,-9.63043478261
2017-07-31,0,0,0.0,0.0,0.0
2019-03-01,403.0,-2.0,-14.7,-3.4,-8.99565217391
2019-03-03,395.0,-3.0,-26.4,-12.8,-20.4826086957
2019-03-02,398.0,-5.0,-16.7,-6.0,-12.3260869565
2014-06-21,0,0,2.0,11.6,6.08260869565
2014-06-20,0,0.0,3.1,10.3,6.17391304348
2014-06-23,0,0,3.8,17.8,10.2391304348
2014-06-22,0,0,3.4,16.1,8.89565217391
2014-06-25,0,-2.0,3.5,16.4,9.7652173913
2014-06-24,2.0,2.0,8.0,15.3,10.9304347826
2014-06-27,0.0,0.0,6.9,16.3,10.0956521739
2014-06-26,0,0,2.1,18.1,9.69565217391
2014-06-29,0,0.0,5.6,14.1,8.61739130435
2014-06-28,0.0,0.0,6.6,13.2,8.94782608696
2013-04-28,428.0,-1.0,-1.1,3.2,0.904347826087
2013-04-29,424.0,-4.0,-6.1,3.2,-1.76086956522
2013-04-24,464.0,13.0,-4.3,13.0,2.32173913043
2013-04-25,454.0,-10.0,1.5,12.8,6.11304347826
2013-04-26,429.0,-25.0,3.4,10.6,6.02173913043
2013-04-27,429.0,0.0,0.2,4.0,2.22173913043
2013-04-20,443.0,-17.0,-1.8,5.0,0.991304347826
2013-04-21,441.0,-2.0,-6.5,4.6,-1.95652173913
2013-04-22,442.0,1.0,-10.1,9.5,-2.9652173913
2013-04-23,451.0,9.0,-2.0,9.6,2.25652173913
2017-04-28,520.0,-9.0,-5.6,4.8,-0.4
2014-05-08,356.0,-7.0,0.5,11.7,5.12173913043
2014-05-09,338.0,-18.0,2.0,9.0,4.7652173913
2017-04-29,524.0,4.0,-2.7,2.4,-0.208695652174
2014-05-02,382.0,-17.0,2.0,16.5,8.50869565217
2014-05-03,371.0,-11.0,-2.9,9.9,0.595652173913
2014-05-01,399.0,-14.0,1.7,20.3,9.39565217391
2014-05-06,371.0,-1.0,-3.8,13.2,2.54782608696
2014-05-07,363.0,-8.0,-1.6,12.9,5.27391304348
2014-05-04,374.0,3.0,-3.5,2.0,-1.40869565217
2014-05-05,372.0,-2.0,-6.3,8.7,0.473913043478
2011-11-28,155.0,0.0,-5.7,-1.7,-4.29130434783
2011-11-29,157.0,2.0,-3.0,0.1,-1.48695652174
2011-11-20,53.0,5.0,-13.1,-4.6,-9.13043478261
2011-11-21,59.0,6.0,-6.8,-2.9,-5.46086956522
2011-11-22,102.0,43.0,-4.0,-0.4,-2.10869565217
2011-11-23,108.0,6.0,-4.2,-1.9,-3.02173913043
2011-11-24,109.0,1.0,-6.1,-3.3,-5.37826086957
2011-11-25,117.0,8.0,-6.4,-2.6,-4.52173913043
2011-11-26,128.0,11.0,-5.5,2.4,-2.06086956522
2011-11-27,155.0,27.0,-1.8,2.5,0.921739130435
2019-05-29,6.0,0.0,6.9,19.6,13.0260869565
2016-09-14,0,0,3.0,19.1,9.06086956522
2017-04-20,544.0,-4.0,-1.6,4.8,1.10434782609
2017-04-21,540.0,-4.0,-4.5,7.2,0.573913043478
2016-09-19,0,0,2.1,8.3,4.4347826087
2013-07-09,0,0,10.2,19.5,14.5695652174
2013-07-08,0,0,5.1,21.2,12.3043478261
2013-07-03,0,0,3.9,18.8,11.9391304348
2013-07-02,0,0,11.1,20.0,16.2956521739
2013-07-01,0,0,11.0,25.2,16.8043478261
2013-07-07,0,0,6.2,21.0,12.6913043478
2013-07-06,0,0,3.5,20.8,11.9217391304
2013-07-05,0,0,3.5,17.5,10.747826087
2013-07-04,0,0,6.1,17.6,12.152173913
2017-04-26,543.0,-1.0,0.2,4.7,2.09130434783
2012-08-30,0,0,4.0,10.7,6.52173913043
2012-08-31,0,0,2.0,8.9,4.5
2014-01-06,98.0,0.0,-4.9,3.9,-2.1347826087
2014-01-07,105.0,7.0,-1.2,2.9,1.15217391304
2014-01-04,99.0,-4.0,-13.1,-5.4,-10.6391304348
2014-01-05,98.0,-1.0,-11.6,-1.2,-7.57826086957
2014-01-02,103.0,3.0,0.0,3.3,1.42173913043
2014-01-03,103.0,0.0,-8.6,-0.2,-5.7347826087
2014-01-01,100.0,0.0,-3.1,3.7,0.208695652174
2016-08-25,0,0,8.3,19.6,13.2652173913
2016-08-24,0,0,4.4,20.2,10.6304347826
2016-08-27,0,0,9.5,18.2,14.7913043478
2016-08-26,0,0,6.9,21.2,12.9869565217
2016-08-21,0,0,6.7,19.6,12.1217391304
2016-08-20,0,0,6.8,23.7,14.3695652174
2014-01-08,108.0,3.0,0.1,2.3,1.07391304348
2014-01-09,109.0,1.0,-3.8,0.3,-2.07391304348
2017-02-01,266.0,-1.0,-21.3,-11.4,-17.1086956522
2017-02-02,270.0,4.0,-21.7,-10.3,-16.9391304348
2017-02-03,276.0,6.0,-19.9,-16.3,-18.4347826087
2017-02-04,277.0,1.0,-17.3,-14.5,-16.1043478261
2017-02-05,285.0,8.0,-18.1,-14.8,-17.0652173913
2017-02-06,294.0,9.0,-20.8,-17.0,-19.1391304348
2017-02-07,290.0,-4.0,-21.4,-17.1,-19.3
2017-02-08,286.0,-4.0,-23.8,-13.6,-19.1652173913
2017-02-09,323.0,37.0,-16.5,-9.5,-14.3956521739
2013-03-07,372.0,-4.0,-9.3,2.9,-4.23043478261
2013-03-06,376.0,4.0,-6.9,-2.5,-5.67826086957
2013-03-05,372.0,5.0,-8.0,-2.1,-5.98695652174
2013-03-04,367.0,2.0,-14.1,1.2,-5.84782608696
2013-03-03,365.0,-3.0,-13.9,3.0,-6.22608695652
2013-03-02,368.0,14.0,-1.5,2.1,0.434782608696
2013-03-01,354.0,22.0,-0.9,3.0,0.308695652174
2012-01-31,517.0,3.0,-2.5,0.1,-1.36086956522
2012-01-30,514.0,3.0,-1.6,1.6,-0.095652173913
2013-03-09,368.0,0.0,-8.9,5.3,-2.8652173913
2013-03-08,368.0,-4.0,-12.2,6.2,-5.45217391304
2018-11-09,5.0,5.0,0.4,4.3,2.09565217391
2018-11-08,0,-1.0,-7.8,4.0,-3.44782608696
2018-11-07,1.0,-1.0,-7.7,-2.0,-4.27391304348
2018-11-06,2.0,-1.0,-2.7,1.3,-0.878260869565
2018-11-05,3.0,0.0,0.3,3.8,1.96956521739
2018-11-04,3.0,-1.0,-0.1,3.6,2.24782608696
2018-11-03,4.0,0.0,1.8,4.6,3.18260869565
2018-11-02,4.0,-17.0,2.8,6.0,4.14347826087
2018-11-01,21.0,0.0,2.0,7.2,4.03043478261
2016-12-19,100.0,18.0,-4.9,-2.7,-3.64347826087
2016-12-18,82.0,9.0,-10.3,-2.5,-4.9347826087
2016-12-13,75.0,-5.0,-24.2,-16.7,-21.9391304348
2016-12-12,80.0,-1.0,-18.5,-15.4,-16.5260869565
2016-12-11,81.0,0.0,-17.4,-14.0,-16.1173913043
2016-12-10,81.0,4.0,-19.9,-14.0,-17.4739130435
2016-12-17,73.0,-1.0,-22.3,-8.3,-15.2434782609
2016-12-16,74.0,-2.0,-26.3,-19.4,-23.1652173913
2016-12-15,76.0,1.0,-25.2,-20.1,-22.352173913
2016-12-14,75.0,0.0,-22.1,-15.3,-20.2304347826
2017-01-29,258.0,3.0,-1.6,3.9,1.24782608696
2017-01-28,255.0,4.0,-0.6,4.6,2.26956521739
2017-01-27,251.0,2.0,-1.5,1.5,-0.0652173913043
2017-01-26,249.0,-6.0,-8.5,0.2,-4.11304347826
2017-01-25,255.0,0.0,-7.6,-2.2,-5.14782608696
2017-01-24,255.0,3.0,-13.4,-1.5,-9.61304347826
2017-01-23,252.0,-2.0,-9.4,-4.9,-7.3
2017-01-22,254.0,4.0,-9.2,-4.8,-6.15652173913
2017-01-21,250.0,1.0,-10.9,-1.8,-7.85652173913
